lane,strategy,contract,arm,track,obligation,title,applicationsInTrack,businessObservedInTrack,applicationsWithPartialCheck,partialChecks,verdicts,claim,wholeObligationValidated,limits
official,T4,E2-2,few-shot,posting,POSTTRAN-OBL-005,"Validação de conta, limite e expiração textual",310,6,6,6,"{""pass"": 6}",partial_assertions_only,False,Comparação de datas é textual X(10); calendário real não é decidido.
official,T4,E2-2,few-shot,posting,POSTTRAN-OBL-006,Rejeitos e return-code,310,6,6,12,"{""pass"": 12}",partial_assertions_only,False,Não afirma rollback de sucessos anteriores.
official,T4,E2-2,few-shot,posting,POSTTRAN-OBL-007,TCATBAL create/update,310,6,6,6,"{""pass"": 6}",partial_assertions_only,False,Status aceitos 00/23 no read; sem atomicidade/durabilidade.
official,T4,E2-2,few-shot,posting,POSTTRAN-OBL-008,Atualização ACCOUNT e ordem de efeitos,310,6,6,6,"{""pass"": 6}",partial_assertions_only,False,Não afirmar persistência do rewrite falho nem rollback; razão 109 nesse ponto não transforma a transação em rejeito.
official,T4,E2-2,few-shot,posting,POSTTRAN-OBL-009,WRITE TRANFILE após efeitos anteriores,310,6,6,6,"{""pass"": 6}",partial_assertions_only,False,Não confundir ordem de chamadas com commit/durabilidade; estado externo pós-abend é fora de autoridade.
official,T4,E2-2,few-shot,reporting,TRANREPT-OBL-001,Contexto JCL e arquivos,332,0,0,0,{},unchecked,False,JCL não foi executado; datas do SORT podem divergir do DATEPARM.
official,T4,E2-2,few-shot,reporting,TRANREPT-OBL-002,DATEPARM e filtro textual antes do EOF,332,0,0,0,{},unchecked,False,"Sem validação calendárica. Conteúdo do receiver em EOF é desconhecido quando não há autoridade de runtime; seleção EOF pode ser condicional/unknown, não fixa."
official,T4,E2-2,few-shot,reporting,TRANREPT-OBL-003,Leitura TRANFILE e EOF condicional,332,0,0,0,{},unchecked,False,Não assumir retenção de último registro no EOF nem conteúdo estável do receiver.
official,T4,E2-2,few-shot,reporting,TRANREPT-OBL-004,Quebra por cartão e lookups,332,0,0,0,{},unchecked,False,Não há linha de erro/rejeição para lookup ausente.
official,T4,E2-2,few-shot,reporting,TRANREPT-OBL-005,Cabeçalhos e paginação,332,0,0,0,{},unchecked,False,Page-size conta linhas de header/totais; não é 20 detalhes.
official,T4,E2-2,few-shot,reporting,TRANREPT-OBL-006,Linha de detalhe e acumulação,332,0,0,0,{},unchecked,False,Edição monetária é a do PIC; sem arredondamento inventado.
official,T4,E2-2,few-shot,reporting,TRANREPT-OBL-007,Totais de página/grand no EOF condicional,332,0,0,0,{},unchecked,False,Sem expectativa para receiver no EOF quando runtime não estabelece retenção; sem expectativa para registros fora de intervalo.
official,T4,E2-2,few-shot,reporting,TRANREPT-OBL-008,Ausência de Account Total final no EOF,332,0,0,0,{},unchecked,False,Isto não implica que page/grand totals ocorram sempre; dependem de TRANREPT-OBL-007.
official,T4,E2-3,few-shot,interest,INTCALC-OBL-001,"Arquivos, parâmetro e abertura",305,16,0,0,{},unchecked,False,"Data do JCL é exemplo de fonte, não calendário universal."
official,T4,E2-3,few-shot,interest,INTCALC-OBL-002,Varredura e agrupamento por conta,305,16,0,0,{},unchecked,False,Ordenação não é verificada pelo programa/JCL.
official,T4,E2-3,few-shot,interest,INTCALC-OBL-003,Leitura ACCOUNT e XREF por conta,305,16,16,16,"{""pass"": 16}",partial_assertions_only,False,"Índice alternativo é evidenciado no JCL, mas ambiente VSAM não é executado."
official,T4,E2-3,few-shot,interest,INTCALC-OBL-004,Taxa específica ou DEFAULT,305,16,16,16,"{""pass"": 16}",partial_assertions_only,False,Sem fallback adicional.
official,T4,E2-3,few-shot,interest,INTCALC-OBL-005,Fórmula e guarda de juros,305,16,16,16,"{""pass"": 16}",partial_assertions_only,False,Arredondamento/truncamento/overflow dependem de PIC/compilador; não fixado.
official,T4,E2-3,few-shot,interest,INTCALC-OBL-006,Campos da transação de juros,305,16,16,16,"{""pass"": 16}",partial_assertions_only,False,"Representação física de PIC 9(04) após MOVE literal 05 requer revisão COBOL, não fixture."
official,T4,E2-3,few-shot,interest,INTCALC-OBL-007,Update de conta em quebra de grupo,305,16,16,32,"{""pass"": 32}",partial_assertions_only,False,Não é update por cada categoria.
official,T4,E2-3,few-shot,interest,INTCALC-OBL-008,Última conta no EOF,305,16,16,32,"{""pass"": 32}",partial_assertions_only,False,"Achado estático; não confirmado por execução. Para arquivo vazio, não assumir conta carregada."
official,T4,E2-3,few-shot,posting,POSTTRAN-OBL-001,Arquivos externos e abertura,309,20,0,0,{},unchecked,False,"JCL é evidência documental; não prova alocação local, commit ou durabilidade."
official,T4,E2-3,few-shot,posting,POSTTRAN-OBL-002,Loop DALYTRAN e EOF,309,20,0,0,{},unchecked,False,Não assumir retenção de último registro no EOF nem conteúdo observável do buffer após status 10.
official,T4,E2-3,few-shot,posting,POSTTRAN-OBL-003,Layout e cópia para transação postada,309,20,19,19,"{""pass"": 19}",partial_assertions_only,False,Formato/calendário do timestamp é ambiente; valor real não é fixado.
official,T4,E2-3,few-shot,posting,POSTTRAN-OBL-004,Validação de cartão,309,20,19,38,"{""pass"": 38}",partial_assertions_only,False,Não há validação de formato além da busca.
official,T4,E2-3,few-shot,posting,POSTTRAN-OBL-005,"Validação de conta, limite e expiração textual",309,20,19,19,"{""pass"": 19}",partial_assertions_only,False,Comparação de datas é textual X(10); calendário real não é decidido.
official,T4,E2-3,few-shot,posting,POSTTRAN-OBL-006,Rejeitos e return-code,309,20,19,38,"{""pass"": 38}",partial_assertions_only,False,Não afirma rollback de sucessos anteriores.
official,T4,E2-3,few-shot,posting,POSTTRAN-OBL-007,TCATBAL create/update,309,20,19,19,"{""pass"": 19}",partial_assertions_only,False,Status aceitos 00/23 no read; sem atomicidade/durabilidade.
official,T4,E2-3,few-shot,posting,POSTTRAN-OBL-008,Atualização ACCOUNT e ordem de efeitos,309,20,19,19,"{""pass"": 19}",partial_assertions_only,False,Não afirmar persistência do rewrite falho nem rollback; razão 109 nesse ponto não transforma a transação em rejeito.
official,T4,E2-3,few-shot,posting,POSTTRAN-OBL-009,WRITE TRANFILE após efeitos anteriores,309,20,19,19,"{""pass"": 19}",partial_assertions_only,False,Não confundir ordem de chamadas com commit/durabilidade; estado externo pós-abend é fora de autoridade.
official,T4,E2-3,few-shot,reporting,TRANREPT-OBL-001,Contexto JCL e arquivos,333,42,0,0,{},unchecked,False,JCL não foi executado; datas do SORT podem divergir do DATEPARM.
official,T4,E2-3,few-shot,reporting,TRANREPT-OBL-002,DATEPARM e filtro textual antes do EOF,333,42,34,68,"{""pass"": 68}",partial_assertions_only,False,"Sem validação calendárica. Conteúdo do receiver em EOF é desconhecido quando não há autoridade de runtime; seleção EOF pode ser condicional/unknown, não fixa."
official,T4,E2-3,few-shot,reporting,TRANREPT-OBL-003,Leitura TRANFILE e EOF condicional,333,42,34,34,"{""pass"": 34}",partial_assertions_only,False,Não assumir retenção de último registro no EOF nem conteúdo estável do receiver.
official,T4,E2-3,few-shot,reporting,TRANREPT-OBL-004,Quebra por cartão e lookups,333,42,34,102,"{""not_exercised"": 34, ""pass"": 68}",partial_assertions_only,False,Não há linha de erro/rejeição para lookup ausente.
official,T4,E2-3,few-shot,reporting,TRANREPT-OBL-005,Cabeçalhos e paginação,333,42,34,34,"{""pass"": 34}",partial_assertions_only,False,Page-size conta linhas de header/totais; não é 20 detalhes.
official,T4,E2-3,few-shot,reporting,TRANREPT-OBL-006,Linha de detalhe e acumulação,333,42,34,68,"{""pass"": 68}",partial_assertions_only,False,Edição monetária é a do PIC; sem arredondamento inventado.
official,T4,E2-3,few-shot,reporting,TRANREPT-OBL-007,Totais de página/grand no EOF condicional,333,42,34,68,"{""not_exercised"": 34, ""pass"": 34}",partial_assertions_only,False,Sem expectativa para receiver no EOF quando runtime não estabelece retenção; sem expectativa para registros fora de intervalo.
official,T4,E2-3,few-shot,reporting,TRANREPT-OBL-008,Ausência de Account Total final no EOF,333,42,0,0,{},unchecked,False,Isto não implica que page/grand totals ocorram sempre; dependem de TRANREPT-OBL-007.
official,T4,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-001,"Arquivos, parâmetro e abertura",188,35,0,0,{},unchecked,False,"Data do JCL é exemplo de fonte, não calendário universal."
official,T4,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-002,Varredura e agrupamento por conta,188,35,0,0,{},unchecked,False,Ordenação não é verificada pelo programa/JCL.
official,T4,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-003,Leitura ACCOUNT e XREF por conta,188,35,35,35,"{""pass"": 35}",partial_assertions_only,False,"Índice alternativo é evidenciado no JCL, mas ambiente VSAM não é executado."
official,T4,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-004,Taxa específica ou DEFAULT,188,35,35,35,"{""pass"": 35}",partial_assertions_only,False,Sem fallback adicional.
official,T4,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-005,Fórmula e guarda de juros,188,35,35,35,"{""pass"": 35}",partial_assertions_only,False,Arredondamento/truncamento/overflow dependem de PIC/compilador; não fixado.
official,T4,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-006,Campos da transação de juros,188,35,35,35,"{""pass"": 35}",partial_assertions_only,False,"Representação física de PIC 9(04) após MOVE literal 05 requer revisão COBOL, não fixture."
official,T4,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-007,Update de conta em quebra de grupo,188,35,35,70,"{""pass"": 70}",partial_assertions_only,False,Não é update por cada categoria.
official,T4,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-008,Última conta no EOF,188,35,35,70,"{""pass"": 70}",partial_assertions_only,False,"Achado estático; não confirmado por execução. Para arquivo vazio, não assumir conta carregada."
official,T4,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-001,Arquivos externos e abertura,177,24,0,0,{},unchecked,False,"JCL é evidência documental; não prova alocação local, commit ou durabilidade."
official,T4,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-002,Loop DALYTRAN e EOF,177,24,0,0,{},unchecked,False,Não assumir retenção de último registro no EOF nem conteúdo observável do buffer após status 10.
official,T4,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-003,Layout e cópia para transação postada,177,24,24,24,"{""pass"": 24}",partial_assertions_only,False,Formato/calendário do timestamp é ambiente; valor real não é fixado.
official,T4,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-004,Validação de cartão,177,24,24,48,"{""pass"": 48}",partial_assertions_only,False,Não há validação de formato além da busca.
official,T4,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-005,"Validação de conta, limite e expiração textual",177,24,24,24,"{""pass"": 24}",partial_assertions_only,False,Comparação de datas é textual X(10); calendário real não é decidido.
official,T4,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-006,Rejeitos e return-code,177,24,24,48,"{""pass"": 48}",partial_assertions_only,False,Não afirma rollback de sucessos anteriores.
official,T4,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-007,TCATBAL create/update,177,24,24,24,"{""pass"": 24}",partial_assertions_only,False,Status aceitos 00/23 no read; sem atomicidade/durabilidade.
official,T4,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-008,Atualização ACCOUNT e ordem de efeitos,177,24,24,24,"{""pass"": 24}",partial_assertions_only,False,Não afirmar persistência do rewrite falho nem rollback; razão 109 nesse ponto não transforma a transação em rejeito.
official,T4,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-009,WRITE TRANFILE após efeitos anteriores,177,24,24,24,"{""pass"": 24}",partial_assertions_only,False,Não confundir ordem de chamadas com commit/durabilidade; estado externo pós-abend é fora de autoridade.
official,T4,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-001,Contexto JCL e arquivos,237,84,0,0,{},unchecked,False,JCL não foi executado; datas do SORT podem divergir do DATEPARM.
official,T4,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-002,DATEPARM e filtro textual antes do EOF,237,84,84,168,"{""pass"": 168}",partial_assertions_only,False,"Sem validação calendárica. Conteúdo do receiver em EOF é desconhecido quando não há autoridade de runtime; seleção EOF pode ser condicional/unknown, não fixa."
official,T4,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-003,Leitura TRANFILE e EOF condicional,237,84,84,84,"{""pass"": 84}",partial_assertions_only,False,Não assumir retenção de último registro no EOF nem conteúdo estável do receiver.
official,T4,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-004,Quebra por cartão e lookups,237,84,84,252,"{""not_exercised"": 84, ""pass"": 168}",partial_assertions_only,False,Não há linha de erro/rejeição para lookup ausente.
official,T4,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-005,Cabeçalhos e paginação,237,84,84,84,"{""pass"": 84}",partial_assertions_only,False,Page-size conta linhas de header/totais; não é 20 detalhes.
official,T4,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-006,Linha de detalhe e acumulação,237,84,84,168,"{""pass"": 168}",partial_assertions_only,False,Edição monetária é a do PIC; sem arredondamento inventado.
official,T4,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-007,Totais de página/grand no EOF condicional,237,84,84,168,"{""not_exercised"": 84, ""pass"": 84}",partial_assertions_only,False,Sem expectativa para receiver no EOF quando runtime não estabelece retenção; sem expectativa para registros fora de intervalo.
official,T4,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-008,Ausência de Account Total final no EOF,237,84,0,0,{},unchecked,False,Isto não implica que page/grand totals ocorram sempre; dependem de TRANREPT-OBL-007.
official,T3,E2-1,few-shot,interest,INTCALC-OBL-001,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-3,few-shot,interest,INTCALC-OBL-001,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-1,few-shot,interest,INTCALC-OBL-002,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-3,few-shot,interest,INTCALC-OBL-002,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-1,few-shot,interest,INTCALC-OBL-003,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-3,few-shot,interest,INTCALC-OBL-003,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-1,few-shot,interest,INTCALC-OBL-004,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-3,few-shot,interest,INTCALC-OBL-004,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-1,few-shot,interest,INTCALC-OBL-005,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-3,few-shot,interest,INTCALC-OBL-005,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-1,few-shot,interest,INTCALC-OBL-006,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-3,few-shot,interest,INTCALC-OBL-006,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-1,few-shot,interest,INTCALC-OBL-007,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-3,few-shot,interest,INTCALC-OBL-007,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-1,few-shot,interest,INTCALC-OBL-008,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
official,T3,E2-3,few-shot,interest,INTCALC-OBL-008,,0,0,0,0,{},not_executed,False,No application for this track in the frozen suite; retained in denominator.
